i->num,i->cx,i->cy,i->rect.x,i->rect.y,i->rect.width,i->rect.height,i->state,i->ep[i],time



11,1411.92,1317.29,1378,1228,69,179,1,1418.92,1405.66,1378.81,1399.52,1404.92,1228.93,1445.03,1235.07,27
14,1392,1006,1378,978,29,57,1,1378,1034,1378,978,1406,978,1406,1034,27
19,1128.5,649.5,1109,615,40,70,1,1109,684,1109,615,1148,615,1148,684,27
284,798.699,546.323,777,519,44,56,1,806.191,573.35,777.768,564.99,791.207,519.296,819.631,527.656,27
200,809.5,414.5,788,378,44,74,1,788,451,788,378,831,378,831,451,27
495,1492.21,340.242,1480,324,25,33,1,1497.69,355.697,1480.52,351.736,1486.74,324.786,1503.9,328.747,27
569,644.22,2073.92,599,2021,91,107,1,632.639,2126.12,599.48,2103.2,655.8,2021.71,688.959,2044.63,28
424,767.86,1955.38,732,1904,73,104,1,774.994,2006.52,732.36,1992.88,760.726,1904.23,803.36,1917.88,28
290,1339,1827.5,1322,1817,35,22,1,1322,1838,1322,1817,1356,1817,1356,1838,28
203,1274.62,1721.32,1251,1685,49,74,1,1279.85,1757.53,1251.06,1749.3,1269.4,1685.11,1298.19,1693.34,28
11,1414.27,1300.75,1381,1213,67,176,1,1423.08,1387.69,1381.66,1381.83,1405.46,1213.81,1446.88,1219.67,28
14,1393.5,992,1380,964,28,57,1,1380,1020,1380,964,1407,964,1407,1020,28
19,1131.62,639.704,1107,604,50,73,1,1111.43,675.24,1107.81,606.483,1151.8,604.168,1155.42,672.925,28
284,794.388,555.884,773,528,44,57,1,802.046,583.555,773.054,575.099,786.73,528.213,815.722,536.669,28
200,809.589,424.318,779,385,63,80,1,833.227,463.117,779.052,457.957,785.951,385.519,840.126,390.679,28
495,1494.05,333.35,1481,317,27,34,1,1497.8,349.6,1481.3,344.1,1490.3,317.1,1506.8,322.6,28
569,654.68,2040.77,607,1984,96,115,1,640.815,2097.48,607.904,2075.7,668.545,1984.07,701.455,2005.85,29
424,774.599,1931.19,739,1880,72,103,1,781.869,1981.41,739.644,1967.98,767.328,1880.97,809.554,1894.4,29
290,1342.5,1805.5,1325,1796,36,20,1,1325,1815,1325,1796,1360,1796,1360,1815,29
203,1283.9,1704.87,1260,1664,48,83,1,1297.82,1745.57,1260.91,1741.23,1269.98,1664.17,1306.88,1668.52,29
11,1416.27,1286.24,1383,1197,67,179,1,1426.05,1374.61,1383.67,1368.96,1406.48,1197.86,1448.86,1203.52,29
14,1396.5,978,1382,950,30,57,1,1382,1006,1382,950,1411,950,1411,1006,29
19,1134,620.5,1110,596,49,50,1,1110,645,1110,596,1158,596,1158,645,29
284,789.637,565.301,766,536,48,60,1,794.548,594.206,766.931,583.849,784.726,536.397,812.342,546.753,29
200,800.184,421.819,757,369,87,107,1,803.602,474.281,757.781,452.898,796.766,369.358,842.588,390.741,29
495,1495.13,325.452,1483,309,25,34,1,1500.58,341.135,1483.35,337.157,1489.67,309.77,1506.9,313.747,29

569,663.223,2010.98,615,1954,97,115,1,651.077,2067.65,615.867,2044.4,675.368,1954.3,710.579,1977.55,30
424,782.596,1905.58,747,1855,72,103,1,790.012,1956.02,747.62,1942.68,775.181,1855.13,817.572,1868.48,30
290,1345.45,1780.53,1327,1769,38,24,1,1328.06,1791.3,1327.08,1771.55,1362.84,1769.76,1363.83,1789.51,30
203,1287.68,1684.08,1263,1642,50,85,1,1301.97,1725.25,1263.69,1720.46,1273.38,1642.92,1311.66,1647.71,30
11,1419.28,1269.35,1384,1182,71,176,1,1427.8,1356.01,1384.87,1349.34,1410.76,1182.7,1453.69,1189.37,30
14,1396.21,964.942,1375,933,44,65,1,1405.77,996.154,1375.38,990.077,1386.65,933.731,1417.04,939.808,30
19,1135.75,611.25,1104,578,64,68,1,1121.7,644.1,1104.8,593.4,1149.8,578.4,1166.7,629.1,30
284,785.086,575.534,761,545,49,62,1,789.517,605.207,761.414,593.966,780.655,545.862,808.759,557.103,30
200,796.62,429.236,753,375,88,109,1,800.651,482.569,753.788,461.267,792.589,375.904,839.452,397.205,30
495,1496.65,318.55,1483,301,28,36,1,1500.6,335.2,1483.5,329.5,1492.7,301.9,1509.8,307.6,30
679,1008.51,181.815,994,164,30,37,1,1012.18,199.192,994.315,192.493,1004.84,164.438,1022.7,171.137,30
569,666.486,1981.25,627,1922,80,119,1,673.395,2039.94,627.388,2025.56,659.576,1922.56,705.584,1936.93,31
424,789.505,1881.78,755,1833,70,99,1,797.701,1930.16,755.224,1916.88,781.31,1833.41,823.786,1846.68,31
290,1349,1760,1331,1750,37,21,1,1331,1770,1331,1750,1367,1750,1367,1770,31
203,1290.7,1652.93,1261,1601,61,105,1,1298.35,1704.85,1261.35,1696.44,1283.04,1601.01,1320.04,1609.42,31
11,1420.72,1255.36,1386,1168,70,176,1,1429.41,1342.71,1386.88,1336.35,1412.03,1168.02,1454.56,1174.37,31
14,1399.69,951.66,1378,920,44,64,1,1408.21,982.742,1378.42,975.865,1391.17,920.579,1420.97,927.455,31
19,1139.5,605,1114,577,52,57,1,1116.98,632.653,1114.67,579.406,1162.02,577.347,1164.33,630.594,31
284,779.598,585.155,754,555,52,62,1,783.423,615.299,754.66,602.516,775.773,555.01,804.536,567.794,31

200,794.873,433.079,749,375,92,117,1,797.459,490.39,749.993,468.815,792.288,375.767,839.753,397.342,31
495,1498.06,312.026,1483,295,31,35,1,1500.93,328.828,1483.91,321.535,1495.19,295.224,1512.21,302.517,31
679,1006.37,188.116,992,170,29,37,1,1010.89,205.342,992.843,199.701,1001.85,170.89,1019.9,176.53,31
569,675.784,1950.43,637,1892,78,118,1,683.196,2008.3,637.612,1994.55,668.372,1892.56,713.956,1906.3,32
424,797.381,1856.06,762,1807,72,100,1,806.697,1905.01,762.661,1891.8,788.064,1807.12,832.101,1820.33,32
290,1355.82,1721.58,1331,1688,51,69,1,1364.81,1755.11,1331.49,1746.34,1346.83,1688.06,1380.15,1696.83,32
203,1294.51,1631.92,1268,1581,54,103,1,1305.16,1682.03,1268.19,1675.86,1283.86,1581.81,1320.84,1587.97,32
11,1422.54,1239.74,1388,1153,70,174,1,1430.67,1325.64,1388.97,1319.23,1414.41,1153.83,1456.12,1160.25,32
14,1401.92,938.385,1381,907,43,63,1,1411.04,968.808,1381.81,962.962,1392.81,907.962,1422.04,913.808,32
284,774.948,595.379,750,565,51,62,1,780.103,625.241,750.621,613.448,769.793,565.517,799.276,577.31,32
19,1143,603,1119,569,49,69,1,1119,637,1119,569,1167,569,1167,637,32
734,2051.61,534.101,2040,525,24,19,1,2060.89,542.399,2040.64,540.017,2042.32,525.802,2062.57,528.184,32
200,793.312,437.294,747,376,94,124,1,796.492,498.236,747.398,477.492,790.133,376.352,839.227,397.096,32
495,1498.85,304.05,1488,289,23,32,1,1505.56,319.08,1488.2,316.6,1492.14,289.02,1509.5,291.5,32
679,1003.9,195.2,989,177,31,38,1,1005,213,989,205,1002.8,177.4,1018.8,185.4,32
569,685.038,1922.82,645,1863,81,121,1,691.92,1982.15,645.778,1967.83,678.156,1863.5,724.298,1877.82,33
424,804.803,1831.99,769,1782,72,101,1,813.899,1881.67,769.862,1868.46,795.706,1782.31,839.743,1795.52,33
290,1358,1698.5,1335,1671,47,56,1,1335,1726,1335,1671,1381,1671,1381,1726,33
203,1298.27,1611.65,1269,1561,59,103,1,1308.19,1662.04,1269.73,1654.35,1288.35,1561.27,1326.81,1568.96,33
11,1424.58,1225.35,1390,1137,70,177,1,1433.31,1312.77,1390.21,1306.2,1415.85,1137.93,1458.95,1144.5,33
14,1403,925.5,1387,898,33,56,1,1387,953,1387,898,1419,898,1419,953,33
284,769.884,604.856,744,573,53,65,1,773.26,636.027,744.178,622.808,766.507,573.685,795.589,586.904,33
19,1146.93,594.509,1118,556,59,78,1,1127.58,632.856,1118.21,562.572,1166.29,556.162,1175.66,626.445,33
734,2050.98,535.749,2039,527,25,18,1,2061.33,543.708,2039.73,542.358,2040.64,527.79,2062.24,529.14,33
200,791.553,442.055,743,376,98,133,1,795.313,507.453,743.941,487.045,787.794,376.658,839.166,397.066,33
495,1499.23,297.346,1487,281,26,34,1,1505.77,313.154,1487.12,309.423,1492.69,281.538,1511.35,285.269,33
679,1000.58,200.819,985,182,32,39,1,1003.14,219.345,985.397,211.741,998.017,182.293,1015.76,189.897,33
